mosaic_leg,platform_MOSAIC,station - device operation,sampling_date,sampling_time,sample_environment,device_code,collector,tank,water type,pool,depth_start_m,depth_end_m,sample_type (variable type),sample_number,sample nr in metadata,sample_label,volume_FSW,section_volume_ml,variable_vol_ml,container_type,treatment_chemicals,storage_temperature_C,sample_box_label,transport_box_label,sample_analysis_state,project,destination,contact,sample remark,taken_by,approx_lat,approx_lon
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,16:58,Ocean,hand_pump,hand_pump,NIT_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_RNA,1218,1218,PS122_CN_RNA_1218,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,BOX_8 CN_Experiment12/30,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-06,13:39,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1201,,PS122_CN_FCM_1201,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/31,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-06,13:39,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1201,,PS122_CN_FCM_1201,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/32,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-06,13:39,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1202,,PS122_CN_FCM_1202,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/33,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-06,13:39,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1202,,PS122_CN_FCM_1202,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/34,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,12:28,Ocean,hand_pump,hand_pump,REF_DARK,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1207,,PS122_CN_FCM_1207,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/35,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,12:28,Ocean,hand_pump,hand_pump,REF_DARK,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1207,,PS122_CN_FCM_1207,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/36,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,12:28,Ocean,hand_pump,hand_pump,REF_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1208,,PS122_CN_FCM_1208,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/37,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,12:28,Ocean,hand_pump,hand_pump,REF_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1208,,PS122_CN_FCM_1208,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/38,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,13:42,Ocean,hand_pump,hand_pump,N2_DARK,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1209,,PS122_CN_FCM_1209,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/39,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,13:42,Ocean,hand_pump,hand_pump,N2_DARK,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1209,,PS122_CN_FCM_1209,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/40,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,13:42,Ocean,hand_pump,hand_pump,N2_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1210,,PS122_CN_FCM_1210,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/41,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,13:42,Ocean,hand_pump,hand_pump,N2_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1210,,PS122_CN_FCM_1210,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/42,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,14:39,Ocean,hand_pump,hand_pump,AMM- DARK,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1211,,PS122_CN_FCM_1211,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/43,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,14:39,Ocean,hand_pump,hand_pump,AMM- DARK,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1211,,PS122_CN_FCM_1211,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/44,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,14:39,Ocean,hand_pump,hand_pump,AMM_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1212,,PS122_CN_FCM_1212,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/45,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,14:39,Ocean,hand_pump,hand_pump,AMM_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1212,,PS122_CN_FCM_1212,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/46,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,15:30,Ocean,hand_pump,hand_pump,AA_DARK,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1213,,PS122_CN_FCM_1213,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/47,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,15:30,Ocean,hand_pump,hand_pump,AA_DARK,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1213,,PS122_CN_FCM_1213,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/48,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,15:30,Ocean,hand_pump,hand_pump,AA_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1214,,PS122_CN_FCM_1214,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/49,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,15:30,Ocean,hand_pump,hand_pump,AA_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1214,,PS122_CN_FCM_1214,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/50,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,16:04,Ocean,hand_pump,hand_pump,UREA_DARK,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1215,,PS122_CN_FCM_1215,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/51,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,16:04,Ocean,hand_pump,hand_pump,UREA_DARK,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1215,,PS122_CN_FCM_1215,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/52,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,16:04,Ocean,hand_pump,hand_pump,UREA_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1216,,PS122_CN_FCM_1216,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/53,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,16:04,Ocean,hand_pump,hand_pump,UREA_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1216,,PS122_CN_FCM_1216,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/54,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,16:53,Ocean,hand_pump,hand_pump,NIT_DARK,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1217,,PS122_CN_FCM_1217,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/55,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,16:53,Ocean,hand_pump,hand_pump,NIT_DARK,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1217,,PS122_CN_FCM_1217,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/56,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,16:53,Ocean,hand_pump,hand_pump,NIT_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1218,,PS122_CN_FCM_1218,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/57,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,16:53,Ocean,hand_pump,hand_pump,NIT_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_FCM,1218,,PS122_CN_FCM_1218,,2,2,vial with liquid sample,GDA,-80°C,BOX_8 CN_Experiment12/58,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-06,13:49,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1201,,PS122_CN_ISO_1201,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/59,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-06,13:49,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1202,,PS122_CN_ISO_1202,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/60,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-06,13:49,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1203,,PS122_CN_ISO_1203,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/61,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-06,13:49,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1204,,PS122_CN_ISO_1204,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/62,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-06,13:49,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1205,,PS122_CN_ISO_1205,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/63,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-06,13:49,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1206,,PS122_CN_ISO_1206,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/64,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,12:38,Ocean,hand_pump,hand_pump,REF_DARK,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1207,,PS122_CN_ISO_1207,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/65,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,12:38,Ocean,hand_pump,hand_pump,REF_DARK,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1208,,PS122_CN_ISO_1208,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/66,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,12:38,Ocean,hand_pump,hand_pump,REF_DARK,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1209,,PS122_CN_ISO_1209,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/67,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,12:38,Ocean,hand_pump,hand_pump,REF_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1210,,PS122_CN_ISO_1210,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/68,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,12:38,Ocean,hand_pump,hand_pump,REF_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1211,,PS122_CN_ISO_1211,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/69,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,12:38,Ocean,hand_pump,hand_pump,REF_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1212,,PS122_CN_ISO_1212,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/70,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,13:54,Ocean,hand_pump,hand_pump,N2_DARK,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1213,,PS122_CN_ISO_1213,,3480,3480,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/71,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,13:54,Ocean,hand_pump,hand_pump,N2_DARK,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1214,,PS122_CN_ISO_1214,,3480,3480,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/72,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,13:54,Ocean,hand_pump,hand_pump,N2_DARK,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1215,,PS122_CN_ISO_1215,,3480,3480,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/73,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,13:54,Ocean,hand_pump,hand_pump,N2_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1216,,PS122_CN_ISO_1216,,3480,3480,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/74,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,13:54,Ocean,hand_pump,hand_pump,N2_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1217,,PS122_CN_ISO_1217,,3480,3480,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/75,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,13:54,Ocean,hand_pump,hand_pump,N2_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1218,,PS122_CN_ISO_1218,,3480,3480,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/76,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,14:43,Ocean,hand_pump,hand_pump,AMM- DARK,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1219,,PS122_CN_ISO_1219,,1155,1155,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/77,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,14:43,Ocean,hand_pump,hand_pump,AMM- DARK,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1220,,PS122_CN_ISO_1220,,1155,1155,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/78,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,14:43,Ocean,hand_pump,hand_pump,AMM- DARK,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1221,,PS122_CN_ISO_1221,,1155,1155,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/79,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,14:43,Ocean,hand_pump,hand_pump,AMM_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1222,,PS122_CN_ISO_1222,,1155,1155,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/80,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,14:43,Ocean,hand_pump,hand_pump,AMM_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1223,,PS122_CN_ISO_1223,,1155,1155,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/81,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,14:43,Ocean,hand_pump,hand_pump,AMM_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1224,,PS122_CN_ISO_1224,,1155,1155,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/82,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,15:35,Ocean,hand_pump,hand_pump,AA_DARK,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1225,,PS122_CN_ISO_1225,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/83,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,15:35,Ocean,hand_pump,hand_pump,AA_DARK,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1226,,PS122_CN_ISO_1226,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/84,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,15:35,Ocean,hand_pump,hand_pump,AA_DARK,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1227,,PS122_CN_ISO_1227,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/85,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,15:35,Ocean,hand_pump,hand_pump,AA_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1228,,PS122_CN_ISO_1228,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/86,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,15:35,Ocean,hand_pump,hand_pump,AA_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1229,,PS122_CN_ISO_1229,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/87,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,15:35,Ocean,hand_pump,hand_pump,AA_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1230,,PS122_CN_ISO_1230,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/88,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,16:22,Ocean,hand_pump,hand_pump,UREA_DARK,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1231,,PS122_CN_ISO_1231,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/89,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,16:22,Ocean,hand_pump,hand_pump,UREA_DARK,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1232,,PS122_CN_ISO_1232,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/90,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,16:22,Ocean,hand_pump,hand_pump,UREA_DARK,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1233,,PS122_CN_ISO_1233,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/91,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,16:22,Ocean,hand_pump,hand_pump,UREA_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1234,,PS122_CN_ISO_1234,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/92,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,16:22,Ocean,hand_pump,hand_pump,UREA_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1235,,PS122_CN_ISO_1235,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/93,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,16:22,Ocean,hand_pump,hand_pump,UREA_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1236,,PS122_CN_ISO_1236,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/94,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,17:01,Ocean,hand_pump,hand_pump,NIT_DARK,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1237,,PS122_CN_ISO_1237,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/95,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,17:01,Ocean,hand_pump,hand_pump,NIT_DARK,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1238,,PS122_CN_ISO_1238,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/96,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,17:01,Ocean,hand_pump,hand_pump,NIT_DARK,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1239,,PS122_CN_ISO_1239,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/97,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,17:01,Ocean,hand_pump,hand_pump,NIT_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1240,,PS122_CN_ISO_1240,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/98,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,17:01,Ocean,hand_pump,hand_pump,NIT_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1241,,PS122_CN_ISO_1241,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/99,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-07,17:01,Ocean,hand_pump,hand_pump,NIT_LIGHT,SUBSEAICE,CN_Experiment_12,,,CN_ISO,1242,,PS122_CN_ISO_1242,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_8 CN_Experiment12/100,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-06,13:29,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_12,,,CN_SCELL,1201,,PS122_CN_SCELL_1201,,1,1,vial with liquid sample,GlyTE stock,-80°C,BOX_13 CN_Experiment_Scell,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-06,13:29,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_12,,,CN_SCELL,1202,,PS122_CN_SCELL_1202,,1,1,vial with liquid sample,GlyTE stock,-80°C,BOX_13 CN_Experiment_Scell,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
PS122/2,pack_ice,PS122/2_19-140,2020-01-06,13:29,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_12,,,CN_SCELL,1203,,PS122_CN_SCELL_1203,,1,1,vial with liquid sample,GlyTE stock,-80°C,BOX_13 CN_Experiment_Scell,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,87.1,115.1
